SMILES,measurement_type,measurement_value,Kinase_name
N#Cc1ccc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)cc1,pIC50,7.31,JAK2
N#Cc1ccc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)cc1,pIC50,8.47,JAK1
N#Cc1ccc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)cc1,pIC50,8.47,JAK3
N#Cc1ccc(N2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.72,JAK2
N#Cc1ccc(N2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.72,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)CCN(C(=O)Nc2ccc(C#N)cc2)CC1,pIC50,9.3,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)CCN(C(=O)Nc2ccc(C#N)cc2)CC1,pIC50,10,JAK1
N#Cc1ccc(NC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.62,JAK2
N#Cc1ccc(NC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.66,JAK1
N#Cc1ccc(NC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.25,TYK2
N#Cc1ccc(NC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.34,JAK3
N#CCC(C1CC1)n1cc(C(N)=O)c(Nc2ccc(C#N)cc2)n1,pIC50,7.48,JAK2
N#CCC(C1CC1)n1cc(C(N)=O)c(Nc2ccc(C#N)cc2)n1,pIC50,8.3,JAK1
N#Cc1ccc(Nc2nn(C3CCC(NCC(F)F)CC3C#N)cc2C(N)=O)cc1,pIC50,8.05,JAK2
N#Cc1ccc(Nc2nn(C3CCC(NCC(F)F)CC3C#N)cc2C(N)=O)cc1,pIC50,9,JAK1
N#Cc1ccc(Nc2nn(C3CCC(O)CC3C#N)cc2C(N)=O)cc1,pIC50,8.52,JAK2
N#Cc1ccc(Nc2nn(C3CCC(O)CC3C#N)cc2C(N)=O)cc1,pIC50,9.3,JAK1
N#Cc1ccc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cc1,pIC50,8.05,JAK2
N#Cc1ccc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cc1,pIC50,9,JAK1
N#Cc1ccc(Nc2nn(C3COCCC3C#N)cc2C(N)=O)cc1,pIC50,9.15,JAK2
N#Cc1ccc(Nc2nn(C3COCCC3C#N)cc2C(N)=O)cc1,pIC50,10.15,JAK1
N#CC(=CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)c1ccc(Cl)cc1,pIC50,6.43,JAK2
N#CC(=CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)c1ccc(Cl)cc1,pIC50,7.25,JAK1
O=C(c1ccc(C(F)(F)F)cc1)N1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.09,JAK2
O=C(c1ccc(C(F)(F)F)cc1)N1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.74,JAK1
N#CCC(C1CCCC1)n1cc(C(N)=O)c(Nc2ccc(C(=O)N3CCS(=O)(=O)CC3)cc2)n1,pIC50,7.51,JAK2
N#CCC(C1CCCC1)n1cc(C(N)=O)c(Nc2ccc(C(=O)N3CCS(=O)(=O)CC3)cc2)n1,pIC50,8.05,JAK1
O=C(c1ccc(F)cc1)N1CCc2[nH]c(-c3n[nH]c4cc(-c5cc(F)c(O)cc5CC(F)(F)F)ccc34)nc2C1,pIC50,8.17,JAK1
O=C(c1ccc(F)cc1)N1CCc2[nH]c(-c3n[nH]c4cc(-c5cc(F)c(O)cc5CC(F)(F)F)ccc34)nc2C1,pIC50,8.17,JAK3
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2ccc(C(O)C(F)(F)F)cc2)CC1,pIC50,7.43,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2ccc(C(O)C(F)(F)F)cc2)CC1,pIC50,9,JAK1
N#CC1CC(N2CC3(CCC3)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(O)C(F)(F)F)cc2)n1,pIC50,8.15,JAK2
N#CC1CC(N2CC3(CCC3)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(O)C(F)(F)F)cc2)n1,pIC50,10,JAK1
N#CC1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(O)C(F)(F)F)cc2)n1,pIC50,7.96,JAK2
N#CC1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(O)C(F)(F)F)cc2)n1,pIC50,9.52,JAK1
N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(C(O)C(F)(F)F)cc2)n1,pIC50,8.7,JAK2
N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(C(O)C(F)(F)F)cc2)n1,pIC50,9.6,JAK1
N#CC1CC(OCC2CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(O)C(F)(F)F)cc2)n1,pIC50,8.05,JAK2
N#CC1CC(OCC2CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(O)C(F)(F)F)cc2)n1,pIC50,9.05,JAK1
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(C(O)C(F)(F)F)cc2)n1,pIC50,8.7,JAK2
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(C(O)C(F)(F)F)cc2)n1,pIC50,9.72,JAK1
N#CC1CCOCC1n1cc(C(N)=O)c(Nc2ccc(C(O)C(F)(F)F)cc2)n1,pIC50,9.22,JAK2
N#CC1CCOCC1n1cc(C(N)=O)c(Nc2ccc(C(O)C(F)(F)F)cc2)n1,pIC50,10.05,JAK1
OC(CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)c1ccc(C(F)(F)F)cc1,pIC50,7.33,JAK2
OC(CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)c1ccc(C(F)(F)F)cc1,pIC50,8.27,JAK1
OC(CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)c1ccc(C(F)(F)F)cc1,pIC50,6.35,TYK2
OC(CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)c1ccc(C(F)(F)F)cc1,pIC50,6.21,JAK3
O=C(NCC(O)(c1ccc(F)cc1)C(F)(F)F)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.96,JAK2
O=C(NCC(O)(c1ccc(F)cc1)C(F)(F)F)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.16,JAK1
O=C(NCC(O)(c1ccc(F)cc1)C(F)(F)F)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.19,JAK3
OC(CNC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)(c1ccc(Cl)cc1)C(F)(F)F,pIC50,7.46,JAK2
OC(CNC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)(c1ccc(Cl)cc1)C(F)(F)F,pIC50,8.46,JAK1
OC(CNC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)(c1ccc(Cl)cc1)C(F)(F)F,pIC50,6.36,TYK2
OC(CNC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)(c1ccc(Cl)cc1)C(F)(F)F,pIC50,6.74,JAK3
OC(CNC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)(c1ccc(F)cc1)C(F)(F)F,pIC50,7.49,JAK2
OC(CNC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)(c1ccc(F)cc1)C(F)(F)F,pIC50,8.6,JAK1
OC(CNC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)(c1ccc(F)cc1)C(F)(F)F,pIC50,6.62,TYK2
OC(CNC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)(c1ccc(F)cc1)C(F)(F)F,pIC50,7.12,JAK3
FC(F)(F)c1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.38,JAK2
FC(F)(F)c1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.22,JAK1
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)cc2)n1,pIC50,7.51,JAK2
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)cc2)n1,pIC50,8.22,JAK1
N#CCC(C1CC1)n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,6.96,JAK2
N#CCC(C1CC1)n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,7.92,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)CCC(N2CC(F)C2)CC1,pIC50,8.52,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)CCC(N2CC(F)C2)CC1,pIC50,10,JAK1
N#CC1CC(N(CC2CC2)C2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,6.21,JAK2
N#CC1CC(N(CC2CC2)C2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,8,JAK1
N#CC1CC(N2CC(O)(C(F)(F)F)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,7.64,JAK2
N#CC1CC(N2CC(O)(C(F)(F)F)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,9,JAK1
N#CC1CC(N2CC(F)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,7.52,JAK2
N#CC1CC(N2CC(F)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,8.52,JAK1
N#CC1CC(N2CC3(CCC3)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,6.92,JAK2
N#CC1CC(N2CC3(CCC3)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,9.22,JAK1
N#CC1CC(N2CC3(COC3)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,7.7,JAK2
N#CC1CC(N2CC3(COC3)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,9.02,JAK1
N#CC1CC(N2CC3C(CO)C3C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,7.7,JAK2
N#CC1CC(N2CC3C(CO)C3C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,9.22,JAK1
N#CC1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,7.29,JAK2
N#CC1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,9.05,JAK1
N#CC1CC(NC(C2CC2)C(F)(F)F)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,7.17,JAK2
N#CC1CC(NC(C2CC2)C(F)(F)F)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,8.7,JAK1
N#CC1CC(NC2CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,7.66,JAK2
N#CC1CC(NC2CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,9.05,JAK1
N#CC1CC(NC2CC3(CCCC3)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,6.18,JAK2
N#CC1CC(NC2CC3(CCCC3)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,7.68,JAK1
N#CC1CC(NC2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,6.87,JAK2
N#CC1CC(NC2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,8.7,JAK1
N#CC1CC(NC2COC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,7.77,JAK2
N#CC1CC(NC2COC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,9.07,JAK1
N#CC1CC(NCC2(O)CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,7.64,JAK2
N#CC1CC(NCC2(O)CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,9.35,JAK1
N#CC1CC(NCC2CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,7.19,JAK2
N#CC1CC(NCC2CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,8.52,JAK1
N#CC1CC(NCC2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,6.62,JAK2
N#CC1CC(NCC2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,8.7,JAK1
N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,8.1,JAK2
N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,9,JAK1
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,7.72,JAK2
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,8.7,JAK1
N#CC1CS(=O)(=O)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,7.48,JAK2
N#CC1CS(=O)(=O)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,8.7,JAK1
Fc1ccc(C2(NCC3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)CC2)cc1,pIC50,7.47,JAK2
Fc1ccc(C2(NCC3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)CC2)cc1,pIC50,8.29,JAK1
Fc1ccc(C2(NCC3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)CC2)cc1,pIC50,6.11,TYK2
Fc1ccc(C2(NCC3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)CC2)cc1,pIC50,6.08,JAK3
Fc1ccc(C2(NCC3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)CCC2)cc1,pIC50,7.47,JAK2
Fc1ccc(C2(NCC3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)CCC2)cc1,pIC50,8.47,JAK1
Fc1ccc(C2(NCC3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)CCC2)cc1,pIC50,6.12,TYK2
Fc1ccc(C2(NCC3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)CCC2)cc1,pIC50,6.18,JAK3
Clc1ccc(C2(NCC3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)COC2)cc1,pIC50,7.92,JAK2
Clc1ccc(C2(NCC3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)COC2)cc1,pIC50,8.62,JAK1
Clc1ccc(C2(NCC3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)COC2)cc1,pIC50,6.1,TYK2
Clc1ccc(C2(NCC3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)COC2)cc1,pIC50,6.62,JAK3
Fc1ccc(C2(NCC3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)COC2)cc1,pIC50,8.15,JAK2
Fc1ccc(C2(NCC3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)COC2)cc1,pIC50,8.89,JAK1
Fc1ccc(C2(NCC3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)COC2)cc1,pIC50,6.37,TYK2
Fc1ccc(C2(NCC3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)COC2)cc1,pIC50,6.7,JAK3
Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc1)CCN2,pKi,6.3,JAK2
Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc1)CCN2,pKi,6.1,JAK3
N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(C3CC3)cc2)n1,pIC50,8,JAK2
N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(C3CC3)cc2)n1,pIC50,8.52,JAK1
Fc1ccc(C2CC2CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.85,JAK2
Fc1ccc(C2CC2CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.1,JAK1
Fc1ccc(C2CC2CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.17,TYK2
Nc1n[nH]c2ccc(C(=O)N3CCCC3c3ccc(Cl)cc3)cc12,pIC50,7.05,JAK2
Nc1n[nH]c2ccc(C(=O)N3CCCC3c3ccc(Cl)cc3)cc12,pIC50,7.05,JAK1
Nc1n[nH]c2ccc(C(=O)N3CCCC3c3ccc(Cl)cc3)cc12,pIC50,6.55,TYK2
Nc1n[nH]c2ccc(C(=O)N3CCCC3c3ccc(Cl)cc3)cc12,pIC50,6.66,JAK3
NC(=O)CN1CCC(c2ccc(Nc3ncc4ccc(-c5cnccn5)n4n3)cc2)CC1,pIC50,8.05,JAK2
N#CC1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C=O)cc2)n1,pIC50,7.8,JAK2
N#CC1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C=O)cc2)n1,pIC50,9.35,JAK1
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(C=O)cc2)n1,pIC50,8.52,JAK2
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(C=O)cc2)n1,pIC50,9.28,JAK1
N#CCc1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.49,JAK2
N#CCc1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.96,JAK1
N#CCc1ccc(Nc2nn(C(CC#N)C3CC3)cc2C(N)=O)cc1,pIC50,7.62,JAK2
N#CCc1ccc(Nc2nn(C(CC#N)C3CC3)cc2C(N)=O)cc1,pIC50,8.3,JAK1
N#CC1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(CC(F)(F)F)cc2)n1,pIC50,8.1,JAK2
N#CC1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(CC(F)(F)F)cc2)n1,pIC50,9.4,JAK1
N#CC1CC(NC2COC2)CCC1n1cc(C(N)=O)c(Nc2ccc(CC(F)(F)F)cc2)n1,pIC50,8.52,JAK2
N#CC1CC(NC2COC2)CCC1n1cc(C(N)=O)c(Nc2ccc(CC(F)(F)F)cc2)n1,pIC50,9.52,JAK1
N#Cc1ccc(CCN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.48,JAK2
N#Cc1ccc(CCN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.33,JAK1
FC(F)(F)c1ccc(CCN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.39,JAK2
FC(F)(F)c1ccc(CCN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.09,JAK1
N#Cc1ccc(CCNC(=O)C2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.24,JAK2
N#Cc1ccc(CCNC(=O)C2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.13,JAK1
O=C(NCCc1ccc(Cl)cc1)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.54,JAK2
O=C(NCCc1ccc(Cl)cc1)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.3,JAK1
O=C(NCCc1ccc(F)cc1)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.48,JAK2
O=C(NCCc1ccc(F)cc1)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.55,JAK1
O=C(NCCc1ccc(F)cc1)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.43,TYK2
O=C(NCCc1ccc(F)cc1)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.44,JAK3
N#Cc1ccc(CCNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.41,JAK2
N#Cc1ccc(CCNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.74,JAK1
N#Cc1ccc(CCNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.24,TYK2
Clc1ccc(CCNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.43,JAK2
Clc1ccc(CCNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.6,JAK1
Clc1ccc(CCNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.19,TYK2
Clc1ccc(CCNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.4,JAK3
Fc1ccc(CCNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.18,JAK2
Fc1ccc(CCNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.41,JAK1
Fc1ccc(CCNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7,TYK2
Fc1ccc(CCNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.39,JAK3
N#Cc1ccc(CCNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.15,JAK2
N#Cc1ccc(CCNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.28,JAK1
N#Cc1ccc(CCNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.1,TYK2
N#Cc1ccc(CCNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.41,JAK3
Clc1ccc(CCNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.62,JAK2
Clc1ccc(CCNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.59,JAK1
Clc1ccc(CCNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.28,TYK2
Clc1ccc(CCNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.77,JAK3
Fc1ccc(CCNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.57,JAK2
Fc1ccc(CCNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.72,JAK1
Fc1ccc(CCNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.55,TYK2
Fc1ccc(CCNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.66,JAK3
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(CN)cc2)n1,pIC50,8,JAK2
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(CN)cc2)n1,pIC50,8.52,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCN(Cc2ccc(C#N)cc2)CC1,pIC50,8.05,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCN(Cc2ccc(C#N)cc2)CC1,pIC50,9.7,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCN(Cc2ccc(Cl)cc2)CC1,pIC50,8.4,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCN(Cc2ccc(Cl)cc2)CC1,pIC50,10,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCN(Cc2ccc(F)cc2)CC1,pIC50,8.4,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCN(Cc2ccc(F)cc2)CC1,pIC50,10,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCN(Cc2ccc(O)cc2)CC1,pIC50,8.22,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCN(Cc2ccc(O)cc2)CC1,pIC50,10,JAK1
N#Cc1ccc(CN2CCC(c3nnn4cnc5[nH]cc(Cl)c5c34)CC2)cc1,pIC50,7.77,JAK2
N#Cc1ccc(CN2CCC(c3nnn4cnc5[nH]cc(Cl)c5c34)CC2)cc1,pIC50,8.35,JAK1
N#Cc1ccc(CN2CCC(c3nnn4cnc5[nH]cc(Cl)c5c34)CC2)cc1,pIC50,7.27,JAK3
FC(F)(F)c1ccc(CN2CCC(c3[nH]c(=S)n4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.77,JAK2
FC(F)(F)c1ccc(CN2CCC(c3[nH]c(=S)n4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.7,JAK1
FC(F)(F)c1ccc(CN2CCC(c3[nH]c(=S)n4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.32,JAK3
N#Cc1ccc(CN2CCC(c3ncn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.72,JAK2
N#Cc1ccc(CN2CCC(c3ncn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.33,JAK1
N#Cc1ccc(CN2CCC(c3ncn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.54,TYK2
N#Cc1ccc(CN2CCC(c3ncn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.11,JAK3
Brc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.21,JAK2
Brc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.96,JAK1
Brc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.82,TYK2
Brc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.38,JAK3
N#Cc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8,JAK2
N#Cc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.48,JAK1
N#Cc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.77,TYK2
N#Cc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.51,JAK3
NC(=O)c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.77,JAK2
